,Unnamed: 0,id,date,city_name,city_state,voting_intentions
1438,1438.0,P1,04/09/2022,Ecoporanga,ES,B
1439,1439.0,P1,04/09/2022,Ouro Branco,RN,B
1440,1440.0,P1,04/09/2022,Uberaba,MG,A
1441,1441.0,P1,04/09/2022,Tucumã,PA,A
1442,1442.0,P1,04/09/2022,Buíque,PE,A
1443,1443.0,P1,04/09/2022,Acarape,CE,A
1444,1444.0,P1,04/09/2022,Pombos,PE,B
1445,1445.0,P1,04/09/2022,Terra Boa,PR,A
1446,1446.0,P1,04/09/2022,Lucena,PB,B
1447,1447.0,P1,04/09/2022,Itariri,SP,B
1448,1448.0,P1,04/09/2022,Brasília,DF,B
1449,1449.0,P1,04/09/2022,Terra Roxa,PR,A
1450,1450.0,P1,04/09/2022,Belo Horizonte,MG,A
1451,1451.0,P1,04/09/2022,Vitória da Conquista,BA,A
1452,1452.0,P1,04/09/2022,Macapá,AP,A
1453,1453.0,P1,04/09/2022,Vanini,RS,A
1454,1454.0,P1,04/09/2022,Águas Lindas de Goiás,GO,A
1455,1455.0,P1,04/09/2022,Lagoa da Confusão,TO,A
1456,1456.0,P1,04/09/2022,Nova Venécia,ES,B
1457,1457.0,P1,04/09/2022,Jacaré dos Homens,AL,B
1458,1458.0,P1,04/09/2022,Praia Grande,SP,A
1459,1459.0,P1,04/09/2022,Rio Branco,AC,A
1460,1460.0,P1,04/09/2022,Rio de Janeiro,RJ,B
1461,1461.0,P1,04/09/2022,Sebastião Leal,PI,A
1462,1462.0,P1,04/09/2022,Lapão,BA,A
1463,1463.0,P1,04/09/2022,Barra do Corda,MA,A
1464,1464.0,P1,04/09/2022,Manaquiri,AM,B
1465,1465.0,P1,04/09/2022,Salvador,BA,B
1466,1466.0,P1,04/09/2022,Laranjeiras do Sul,PR,B
1467,1467.0,P1,04/09/2022,São Joaquim do Monte,PE,A
1468,1468.0,P1,04/09/2022,Guaraniaçu,PR,B
1469,1469.0,P1,04/09/2022,Pracuúba,AP,B
1470,1470.0,P1,04/09/2022,Rio do Fogo,RN,B
1471,1471.0,P1,04/09/2022,Aquidabã,SE,A
1472,1472.0,P1,04/09/2022,Cotriguaçu,MT,A
1473,1473.0,P1,04/09/2022,São Paulo,SP,B
1474,1474.0,P1,04/09/2022,Caracaraí,RR,B
1475,1475.0,P1,04/09/2022,Foz do Iguaçu,PR,B
1476,1476.0,P1,04/09/2022,Pimenta Bueno,RO,A
1477,1477.0,P1,04/09/2022,Curitiba,PR,A
1478,1478.0,P1,04/09/2022,Porto Velho,RO,B
1479,1479.0,P1,04/09/2022,Rio de Janeiro,RJ,B
1480,1480.0,P1,04/09/2022,Recife,PE,A
1481,1481.0,P1,04/09/2022,São José dos Campos,SP,B
1482,1482.0,P1,04/09/2022,Nova Andradina,MS,B
1483,1483.0,P1,04/09/2022,Rio de Janeiro,RJ,B
1484,1484.0,P1,04/09/2022,Palmas,TO,B
1485,1485.0,P1,04/09/2022,Conquista,MG,B
1486,1486.0,P1,04/09/2022,Balneário Arroio do Silva,SC,A
1487,1487.0,P1,04/09/2022,Tianguá,CE,A
1488,1488.0,P1,04/09/2022,Rio das Ostras,RJ,B
1489,1489.0,P1,04/09/2022,Biguaçu,SC,B
1490,1490.0,P1,04/09/2022,Brasília,DF,B
1491,1491.0,P1,04/09/2022,São Paulo,SP,B
1492,1492.0,P1,04/09/2022,Fátima do Sul,MS,A
1493,1493.0,P1,04/09/2022,Tabatinga,AM,B
1494,1494.0,P1,04/09/2022,Macapá,AP,A
1495,1495.0,P1,04/09/2022,Aracaju,SE,A
1496,1496.0,P1,04/09/2022,Japaratuba,SE,B
1497,1497.0,P1,04/09/2022,Mossoró,RN,B
1498,1498.0,P1,04/09/2022,São Roque,SP,B
1499,1499.0,P1,04/09/2022,Jericó,PB,B
1500,1500.0,P1,04/09/2022,Goiabeira,MG,A
1501,1501.0,P1,04/09/2022,Brasília,DF,B
1502,1502.0,P1,04/09/2022,Itu,SP,A
1503,1503.0,P1,04/09/2022,Tanque do Piauí,PI,A
1504,1504.0,P1,04/09/2022,Sapiranga,RS,A
1505,1505.0,P1,04/09/2022,Igrapiúna,BA,B
1506,1506.0,P1,04/09/2022,Porto Velho,RO,A
1507,1507.0,P1,04/09/2022,Laranjal do Jari,AP,A
1508,1508.0,P1,04/09/2022,Viçosa,AL,A
1509,1509.0,P1,04/09/2022,São João do Oeste,SC,B
1510,1510.0,P1,04/09/2022,Gravataí,RS,B
1511,1511.0,P1,04/09/2022,Novo Cabrais,RS,A
1512,1512.0,P1,04/09/2022,Uberaba,MG,A
1513,1513.0,P1,04/09/2022,São Roque,SP,B
1514,1514.0,P1,04/09/2022,Laranja da Terra,ES,A
1515,1515.0,P1,04/09/2022,Curralinho,PA,A
1516,1516.0,P1,04/09/2022,Manaquiri,AM,B
1517,1517.0,P1,04/09/2022,Montes Claros,MG,B
1518,1518.0,P1,04/09/2022,Maceió,AL,A
1519,1519.0,P1,04/09/2022,Paripueira,AL,A
1520,1520.0,P1,04/09/2022,Porto Velho,RO,B
1521,1521.0,P1,04/09/2022,Indiaroba,SE,A
1522,1522.0,P1,04/09/2022,Florianópolis,SC,B
1523,1523.0,P1,04/09/2022,João Pessoa,PB,A
1524,1524.0,P1,04/09/2022,Teutônia,RS,A
1525,1525.0,P1,04/09/2022,Caçu,GO,A
1526,1526.0,P1,04/09/2022,Florianópolis,SC,B
1527,1527.0,P1,04/09/2022,Traipu,AL,A
1528,1528.0,P1,04/09/2022,Duas Barras,RJ,B
1529,1529.0,P1,04/09/2022,Vista Alegre,RS,B
1530,1530.0,P1,04/09/2022,Amparo,PB,B
1531,1531.0,P1,04/09/2022,Conceição do Lago-Açu,MA,A
1532,1532.0,P1,04/09/2022,São Paulo,SP,B
1533,1533.0,P1,04/09/2022,Guarulhos,SP,B
1534,1534.0,P1,04/09/2022,Boa Vista do Ramos,AM,B
1535,1535.0,P1,04/09/2022,São José do Calçado,ES,B
1536,1536.0,P1,04/09/2022,Capixaba,AC,B
1537,1537.0,P1,04/09/2022,Buriti dos Montes,PI,A
1538,1538.0,P1,04/09/2022,Sena Madureira,AC,B
1539,1539.0,P1,04/09/2022,Goianorte,TO,B
1540,1540.0,P1,04/09/2022,Marabá,PA,A
1541,1541.0,P1,04/09/2022,Cuiabá,MT,B
1542,1542.0,P1,04/09/2022,Caldeirão Grande,BA,B
1543,1543.0,P1,04/09/2022,Flores de Goiás,GO,A
1544,1544.0,P1,04/09/2022,Fátima,TO,B
1545,1545.0,P1,04/09/2022,Niterói,RJ,A
1546,1546.0,P1,04/09/2022,Camapuã,MS,B
1547,1547.0,P1,04/09/2022,Rio de Janeiro,RJ,A
1548,1548.0,P1,04/09/2022,Inhumas,GO,B
1549,1549.0,P1,04/09/2022,Porto Walter,AC,B
1550,1550.0,P1,04/09/2022,Cotriguaçu,MT,B
1551,1551.0,P1,04/09/2022,Rio das Ostras,RJ,B
1552,1552.0,P1,04/09/2022,Boa Vista,RR,B
1553,1553.0,P1,04/09/2022,Cotegipe,BA,A
1554,1554.0,P1,04/09/2022,Placas,PA,B
1555,1555.0,P1,04/09/2022,São Gonçalo,RJ,B
1556,1556.0,P1,04/09/2022,Belém,PA,B
1557,1557.0,P1,04/09/2022,Várzea Grande,MT,B
1558,1558.0,P1,04/09/2022,Goiânia,GO,B
1559,1559.0,P1,04/09/2022,Timbé do Sul,SC,B
1560,1560.0,P1,04/09/2022,Ituaçu,BA,A
1561,1561.0,P1,04/09/2022,Jijoca de Jericoacoara,CE,A
1562,1562.0,P1,04/09/2022,Escada,PE,A
1563,1563.0,P1,04/09/2022,Buíque,PE,A
1564,1564.0,P1,04/09/2022,Planaltina,GO,B
1565,1565.0,P1,04/09/2022,Monte Alegre,PA,B
1566,1566.0,P1,04/09/2022,Mossoró,RN,A
1567,1567.0,P1,04/09/2022,Serra,ES,B
1568,1568.0,P1,04/09/2022,Barra,BA,A
1569,1569.0,P1,04/09/2022,São João de Iracema,SP,A
1570,1570.0,P1,04/09/2022,Riachão do Jacuípe,BA,B
1571,1571.0,P1,04/09/2022,Comendador Levy Gasparian,RJ,A
1572,1572.0,P1,04/09/2022,Bom Jardim,RJ,B
1573,1573.0,P1,04/09/2022,Camaragibe,PE,B
1574,1574.0,P1,04/09/2022,Colônia do Gurguéia,PI,A
1575,1575.0,P1,04/09/2022,Brasília,DF,B
1576,1576.0,P1,04/09/2022,Guarujá,SP,A
1577,1577.0,P1,04/09/2022,Irineópolis,SC,B
1578,1578.0,P1,04/09/2022,Rio de Janeiro,RJ,A
1579,1579.0,P1,04/09/2022,Porto Walter,AC,B
1580,1580.0,P1,04/09/2022,Milagres,BA,A
1581,1581.0,P1,04/09/2022,Itaberaba,BA,A
1582,1582.0,P1,04/09/2022,São João do Pau d'Alho,SP,B
1583,1583.0,P1,04/09/2022,Porto Walter,AC,B
1584,1584.0,P1,04/09/2022,Nanuque,MG,B
1585,1585.0,P1,04/09/2022,Caraguatatuba,SP,B
1586,1586.0,P1,04/09/2022,Maraã,AM,B
1587,1587.0,P1,04/09/2022,Quixaba,PE,B
1588,1588.0,P1,04/09/2022,Cametá,PA,B
1589,1589.0,P1,04/09/2022,Imbituva,PR,B
1590,1590.0,P1,04/09/2022,Belmiro Braga,MG,B
1591,1591.0,P1,04/09/2022,Macapá,AP,A
1592,1592.0,P1,04/09/2022,Goianésia,GO,B
1593,1593.0,P1,04/09/2022,Adrianópolis,PR,A
1594,1594.0,P1,04/09/2022,Formosa,GO,B
1595,1595.0,P1,04/09/2022,Poranga,CE,A
1596,1596.0,P1,04/09/2022,Rio dos Índios,RS,B
1597,1597.0,P1,04/09/2022,Cariacica,ES,A
1598,1598.0,P1,04/09/2022,Araguari,MG,B
1599,1599.0,P1,04/09/2022,Macuco,RJ,A
1600,1600.0,P1,04/09/2022,Santa Teresa,ES,B
1601,1601.0,P1,04/09/2022,Cunha,SP,A
1602,1602.0,P1,04/09/2022,Brasília,DF,B
1603,1603.0,P1,04/09/2022,Pracuúba,AP,A
1604,1604.0,P1,04/09/2022,Imperatriz,MA,A
1605,1605.0,P1,04/09/2022,Salinas da Margarida,BA,A
1606,1606.0,P1,04/09/2022,Orlândia,SP,A
1607,1607.0,P1,04/09/2022,Carapicuíba,SP,B
1608,1608.0,P1,04/09/2022,Anamã,AM,B
1609,1609.0,P1,04/09/2022,Terra Nova do Norte,MT,B
1610,1610.0,P1,04/09/2022,Sena Madureira,AC,B
1611,1611.0,P1,04/09/2022,Aquidabã,SE,A
1612,1612.0,P1,04/09/2022,Mairipotaba,GO,A
1613,1613.0,P1,04/09/2022,Santana,AP,B
1614,1614.0,P1,04/09/2022,Mariluz,PR,A
1615,1615.0,P1,04/09/2022,São Luís,MA,B
1616,1616.0,P1,04/09/2022,Itaúba,MT,B
1617,1617.0,P1,04/09/2022,Laranjal do Jari,AP,A
1618,1618.0,P1,04/09/2022,Piedade,SP,A
1619,1619.0,P1,04/09/2022,São Miguel Arcanjo,SP,B
1620,1620.0,P1,04/09/2022,São Paulo,SP,A
1621,1621.0,P1,04/09/2022,Lagoa da Confusão,TO,A
1622,1622.0,P1,04/09/2022,Bujari,AC,B
1623,1623.0,P1,04/09/2022,Brasília,DF,A
1624,1624.0,P1,04/09/2022,Sidrolândia,MS,B
1625,1625.0,P1,04/09/2022,Conde,BA,A
1626,1626.0,P1,04/09/2022,São Paulo,SP,A
1627,1627.0,P1,04/09/2022,Ermo,SC,A
1628,1628.0,P1,04/09/2022,São Jorge do Patrocínio,PR,B
1629,1629.0,P1,04/09/2022,Afuá,PA,A
1630,1630.0,P1,04/09/2022,Rio Branco,AC,B
1631,1631.0,P1,04/09/2022,Cocalinho,MT,A
1632,1632.0,P1,04/09/2022,Pinhão,PR,A
1633,1633.0,P1,04/09/2022,Barra do Choça,BA,A
1634,1634.0,P1,04/09/2022,Xapuri,AC,B
1635,1635.0,P1,04/09/2022,Campo Novo de Rondônia,RO,B
1636,1636.0,P1,04/09/2022,Brejetuba,ES,A
1637,1637.0,P1,04/09/2022,Guaçuí,ES,A
1638,1638.0,P1,04/09/2022,Rolândia,PR,A
1639,1639.0,P1,04/09/2022,Assis Chateaubriand,PR,A
1640,1640.0,P1,04/09/2022,Capitão,RS,B
1641,1641.0,P1,04/09/2022,Brasília,DF,B
1642,1642.0,P1,04/09/2022,Campinápolis,MT,A
1643,1643.0,P1,04/09/2022,Mangueirinha,PR,A
1644,1644.0,P1,04/09/2022,São Francisco do Oeste,RN,B
1645,1645.0,P1,04/09/2022,Luís Gomes,RN,A
1646,1646.0,P1,04/09/2022,Teixeira,PB,B
1647,1647.0,P1,04/09/2022,Colombo,PR,B
1648,1648.0,P1,04/09/2022,Camocim,CE,A
1649,1649.0,P1,04/09/2022,Montes Claros,MG,A
1650,1650.0,P1,04/09/2022,Carinhanha,BA,A
1651,1651.0,P1,04/09/2022,Rio de Janeiro,RJ,B
1652,1652.0,P1,04/09/2022,Belmiro Braga,MG,B
1653,1653.0,P1,04/09/2022,Belo Horizonte,MG,A
1654,1654.0,P1,04/09/2022,Manaquiri,AM,A
1655,1655.0,P1,04/09/2022,Fortaleza,CE,B
1656,1656.0,P1,04/09/2022,Porto Walter,AC,B
1657,1657.0,P1,04/09/2022,Barra do Bugres,MT,B
1658,1658.0,P1,04/09/2022,Pelotas,RS,A
1659,1659.0,P1,04/09/2022,Indaial,SC,B
1660,1660.0,P1,04/09/2022,Nova Glória,GO,B
1661,1661.0,P1,04/09/2022,Capixaba,AC,B
1662,1662.0,P1,04/09/2022,Laranjal do Jari,AP,B
1663,1663.0,P1,04/09/2022,Mogi das Cruzes,SP,B
1664,1664.0,P1,04/09/2022,Araguaína,TO,A
1665,1665.0,P1,04/09/2022,Natal,RN,B
1666,1666.0,P1,04/09/2022,Taperoá,PB,A
1667,1667.0,P1,04/09/2022,Tacaimbó,PE,A
1668,1668.0,P1,04/09/2022,Riacho dos Cavalos,PB,B
1669,1669.0,P1,04/09/2022,Campo Verde,MT,B
1670,1670.0,P1,04/09/2022,Alagoinha,PE,A
1671,1671.0,P1,04/09/2022,Alto Rio Novo,ES,B
1672,1672.0,P1,04/09/2022,Caiabu,SP,B
1673,1673.0,P1,04/09/2022,Autazes,AM,A
1674,1674.0,P1,04/09/2022,Brasília,DF,A
1675,1675.0,P1,04/09/2022,Vitorino Freire,MA,A
1676,1676.0,P1,04/09/2022,Santos,SP,B
1677,1677.0,P1,04/09/2022,Bauru,SP,B
1678,1678.0,P1,04/09/2022,Laranjal do Jari,AP,A
1679,1679.0,P1,04/09/2022,Frutal,MG,A
1680,1680.0,P1,04/09/2022,Rio Brilhante,MS,B
1681,1681.0,P1,04/09/2022,São Miguel Arcanjo,SP,B
1682,1682.0,P1,04/09/2022,Torres,RS,A
1683,1683.0,P1,04/09/2022,Craíbas,AL,B
1684,1684.0,P1,04/09/2022,Orlândia,SP,A
1685,1685.0,P1,04/09/2022,Passa Vinte,MG,B
1686,1686.0,P1,04/09/2022,Rio Quente,GO,B
1687,1687.0,P1,04/09/2022,Trabiju,SP,A
1688,1688.0,P1,04/09/2022,Porto Xavier,RS,B
1689,1689.0,P1,04/09/2022,Monte das Gameleiras,RN,A
1690,1690.0,P1,04/09/2022,Esperantina,PI,A
1691,1691.0,P1,04/09/2022,Camapuã,MS,B
1692,1692.0,P1,04/09/2022,Envira,AM,B
1693,1693.0,P1,04/09/2022,Guarabira,PB,B
1694,1694.0,P1,04/09/2022,Ipanema,MG,A
1695,1695.0,P1,04/09/2022,Planalto,PR,B
1696,1696.0,P1,04/09/2022,Anajás,PA,A
1697,1697.0,P1,04/09/2022,Brasília,DF,A
1698,1698.0,P1,04/09/2022,Birigui,SP,A
1699,1699.0,P1,04/09/2022,Gramado Xavier,RS,A
1700,1700.0,P1,04/09/2022,Forquilha,CE,A
1701,1701.0,P1,04/09/2022,Jericó,PB,B
1702,1702.0,P1,04/09/2022,Uruguaiana,RS,A
1703,1703.0,P1,04/09/2022,Passagem,PB,A
1704,1704.0,P1,04/09/2022,Tabuleiro do Norte,CE,B
1705,1705.0,P1,04/09/2022,Manaquiri,AM,B
1706,1706.0,P1,04/09/2022,Manaus,AM,A
1707,1707.0,P1,04/09/2022,Anápolis,GO,B
1708,1708.0,P1,04/09/2022,São Caetano do Sul,SP,A
1709,1709.0,P1,04/09/2022,Careiro,AM,A
1710,1710.0,P1,04/09/2022,São Paulo,SP,A
1711,1711.0,P1,04/09/2022,Boa Vista,RR,B
1712,1712.0,P1,04/09/2022,Rio Novo,MG,B
1713,1713.0,P1,04/09/2022,Cascavel,CE,A
1714,1714.0,P1,04/09/2022,Santa Cruz da Vitória,BA,A
1715,1715.0,P1,04/09/2022,São Domingos,SC,A
1716,1716.0,P1,04/09/2022,Palmeirópolis,TO,B
1717,1717.0,P1,04/09/2022,São José dos Basílios,MA,A
1718,1718.0,P1,04/09/2022,Brasília,DF,B
1719,1719.0,P1,04/09/2022,Mucajaí,RR,B
1720,1720.0,P1,04/09/2022,Antônio João,MS,B
1721,1721.0,P1,04/09/2022,Jardim de Piranhas,RN,A
1722,1722.0,P1,04/09/2022,Vespasiano,MG,A
1723,1723.0,P1,04/09/2022,Espírito Santo do Pinhal,SP,B
1724,1724.0,P1,04/09/2022,Carira,SE,A
1725,1725.0,P1,04/09/2022,Santo Amaro das Brotas,SE,A
1726,1726.0,P1,04/09/2022,São Gonçalo,RJ,B
1727,1727.0,P1,04/09/2022,Salgado,SE,A
1728,1728.0,P1,04/09/2022,Talismã,TO,A
1729,1729.0,P1,04/09/2022,Manaus,AM,A
1730,1730.0,P1,04/09/2022,Vila Pavão,ES,B
1731,1731.0,P1,04/09/2022,General Maynard,SE,A
1732,1732.0,P1,04/09/2022,São Paulo,SP,A
1733,1733.0,P1,04/09/2022,Dilermando de Aguiar,RS,A
1734,1734.0,P1,04/09/2022,Cabo de Santo Agostinho,PE,B
1735,1735.0,P1,04/09/2022,Brasília,DF,A
1736,1736.0,P1,04/09/2022,Euclides da Cunha,BA,A
1737,1737.0,P1,04/09/2022,Ilha Solteira,SP,A
1738,1738.0,P1,04/09/2022,Porto Alegre,RS,A
1739,1739.0,P1,04/09/2022,Afonso Bezerra,RN,B
1740,1740.0,P1,04/09/2022,Belém,PA,B
1741,1741.0,P1,04/09/2022,Maranhãozinho,MA,A
1742,1742.0,P1,04/09/2022,São Paulo,SP,B
1743,1743.0,P1,04/09/2022,Coronel Sapucaia,MS,B
1744,1744.0,P1,04/09/2022,São Miguel Arcanjo,SP,B
1745,1745.0,P1,04/09/2022,São José das Palmeiras,PR,B
1746,1746.0,P1,04/09/2022,Perdizes,MG,A
1747,1747.0,P1,04/09/2022,Coronel José Dias,PI,B
1748,1748.0,P1,04/09/2022,Santo André,SP,A
1749,1749.0,P1,04/09/2022,Nova Olinda,TO,A
1750,1750.0,P1,04/09/2022,Cachoeira do Sul,RS,A
1751,1751.0,P1,04/09/2022,Rio das Ostras,RJ,B
1752,1752.0,P1,04/09/2022,Uiramutã,RR,B
1753,1753.0,P1,04/09/2022,Teresina,PI,A
1754,1754.0,P1,04/09/2022,Fortaleza,CE,A
1755,1755.0,P1,04/09/2022,Porto Velho,RO,B
1756,1756.0,P1,04/09/2022,Camapuã,MS,B
1757,1757.0,P1,04/09/2022,Armação dos Búzios,RJ,A
1758,1758.0,P1,04/09/2022,Novo Gama,GO,A
1759,1759.0,P1,04/09/2022,Forquilha,CE,A
1760,1760.0,P1,04/09/2022,Boa Vista do Ramos,AM,B
1761,1761.0,P1,04/09/2022,Serra Redonda,PB,A
1762,1762.0,P1,04/09/2022,Tarauacá,AC,B
1763,1763.0,P1,04/09/2022,Salinas da Margarida,BA,A
1764,1764.0,P1,04/09/2022,Cotriguaçu,MT,B
1765,1765.0,P1,04/09/2022,Anadia,AL,B
1766,1766.0,P1,04/09/2022,Ribeirão Preto,SP,B
1767,1767.0,P1,04/09/2022,Vitória Brasil,SP,A
1768,1768.0,P1,04/09/2022,São Paulo,SP,B
1769,1769.0,P1,04/09/2022,Belmiro Braga,MG,B
1770,1770.0,P1,04/09/2022,Piripiri,PI,A
1771,1771.0,P1,04/09/2022,Ibirapitanga,BA,A
1772,1772.0,P1,04/09/2022,Talismã,TO,B
1773,1773.0,P1,04/09/2022,Jequiá da Praia,AL,A
1774,1774.0,P1,04/09/2022,Indaiatuba,SP,B
1775,1775.0,P1,04/09/2022,Taubaté,SP,B
1776,1776.0,P1,04/09/2022,Salinas da Margarida,BA,B
1777,1777.0,P1,04/09/2022,Tangará,RN,A
1778,1778.0,P1,04/09/2022,Caarapó,MS,B
1779,1779.0,P1,04/09/2022,Porto Velho,RO,B
1780,1780.0,P1,04/09/2022,Guarulhos,SP,A
1781,1781.0,P1,04/09/2022,Brasília,DF,B
1782,1782.0,P1,04/09/2022,Mirante,BA,B
1783,1783.0,P1,04/09/2022,Aquidabã,SE,A
1784,1784.0,P1,04/09/2022,Mauá,SP,B
1785,1785.0,P1,04/09/2022,Agudos do Sul,PR,A
1786,1786.0,P1,04/09/2022,Betânia do Piauí,PI,B
1787,1787.0,P1,04/09/2022,São Miguel dos Campos,AL,A
1788,1788.0,P1,04/09/2022,São João da Barra,RJ,B
1789,1789.0,P1,04/09/2022,Buenos Aires,PE,A
1790,1790.0,P1,04/09/2022,Aquidabã,SE,A
1791,1791.0,P1,04/09/2022,São Paulo,SP,A
1792,1792.0,P1,04/09/2022,Paço do Lumiar,MA,A
1793,1793.0,P1,04/09/2022,Rio Fortuna,SC,B
1794,1794.0,P1,04/09/2022,Conceição do Araguaia,PA,A
1795,1795.0,P1,04/09/2022,São José do Rio Pardo,SP,A
1796,1796.0,P1,04/09/2022,Monte Santo de Minas,MG,A
1797,1797.0,P1,04/09/2022,São Miguel Arcanjo,SP,B
1798,1798.0,P1,04/09/2022,Uberaba,MG,B
1799,1799.0,P1,04/09/2022,Ipu,CE,A
1800,1800.0,P1,04/09/2022,Uiramutã,RR,B
1801,1801.0,P1,04/09/2022,Manaquiri,AM,B
1802,1802.0,P1,04/09/2022,Pedra Branca,CE,A
1803,1803.0,P1,04/09/2022,Valentim Gentil,SP,A
1804,1804.0,P1,04/09/2022,Laranjal do Jari,AP,A
1805,1805.0,P1,04/09/2022,Maraã,AM,B
1806,1806.0,P1,04/09/2022,Limoeiro de Anadia,AL,B
1807,1807.0,P1,04/09/2022,Rorainópolis,RR,B
1808,1808.0,P1,04/09/2022,Brasília,DF,B
1809,1809.0,P1,04/09/2022,Blumenau,SC,B
1810,1810.0,P1,04/09/2022,Tartarugalzinho,AP,A
1811,1811.0,P1,04/09/2022,Patos de Minas,MG,B
1812,1812.0,P1,04/09/2022,Upanema,RN,A
1813,1813.0,P1,04/09/2022,Piracuruca,PI,B
1814,1814.0,P1,04/09/2022,Gramado Xavier,RS,A
1815,1815.0,P1,04/09/2022,Novo Airão,AM,B
1816,1816.0,P1,04/09/2022,Juazeiro do Norte,CE,A
1817,1817.0,P1,04/09/2022,Niterói,RJ,B
1818,1818.0,P1,04/09/2022,Rio Branco,AC,A
1819,1819.0,P1,04/09/2022,Taquaral de Goiás,GO,B
1820,1820.0,P1,04/09/2022,Boa Vista,RR,A
1821,1821.0,P1,04/09/2022,União,PI,B
1822,1822.0,P1,04/09/2022,Santo André,SP,B
1823,1823.0,P1,04/09/2022,Aquidabã,SE,A
1824,1824.0,P1,04/09/2022,Buriticupu,MA,B
1825,1825.0,P1,04/09/2022,São João da Barra,RJ,B
1826,1826.0,P1,04/09/2022,Prata,PB,A
1827,1827.0,P1,04/09/2022,Bom Jesus do Itabapoana,RJ,B
1828,1828.0,P1,04/09/2022,Duque de Caxias,RJ,A
1829,1829.0,P1,04/09/2022,Sena Madureira,AC,B
1830,1830.0,P1,04/09/2022,São Miguel Arcanjo,SP,A
1831,1831.0,P1,04/09/2022,Santa Luzia,MG,A
1832,1832.0,P1,04/09/2022,Belo Horizonte,MG,B
1833,1833.0,P1,04/09/2022,Macapá,AP,B
1834,1834.0,P1,04/09/2022,Nova Cantu,PR,B
1835,1835.0,P1,04/09/2022,Pará de Minas,MG,A
1836,1836.0,P1,04/09/2022,São Miguel das Missões,RS,B
1837,1837.0,P1,04/09/2022,Irupi,ES,B
1838,1838.0,P1,04/09/2022,São Pedro da Aldeia,RJ,B
1839,1839.0,P1,04/09/2022,Macapá,AP,A
1840,1840.0,P1,04/09/2022,Bragança,PA,A
1841,1841.0,P1,04/09/2022,São Paulo,SP,A
1842,1842.0,P1,04/09/2022,Capitão,RS,B
1843,1843.0,P1,04/09/2022,Maceió,AL,A
1844,1844.0,P1,04/09/2022,São Roque do Canaã,ES,B
1845,1845.0,P1,04/09/2022,Jaboatão dos Guararapes,PE,A
1846,1846.0,P1,04/09/2022,Dionísio Cerqueira,SC,B
1847,1847.0,P1,04/09/2022,Nossa Senhora Aparecida,SE,A
1848,1848.0,P1,04/09/2022,São Miguel Arcanjo,SP,B
1849,1849.0,P1,04/09/2022,Xapuri,AC,B
1850,1850.0,P1,04/09/2022,Glória,BA,B
1851,1851.0,P1,04/09/2022,Crato,CE,A
1852,1852.0,P1,04/09/2022,Macapá,AP,B
1853,1853.0,P1,04/09/2022,Jaboticabal,SP,A
1854,1854.0,P1,04/09/2022,Rio das Ostras,RJ,B
1855,1855.0,P1,04/09/2022,São Pedro,SP,A
1856,1856.0,P1,04/09/2022,Ipanema,MG,B
1857,1857.0,P1,04/09/2022,Cotriguaçu,MT,B
1858,1858.0,P1,04/09/2022,Monções,SP,A
1859,1859.0,P1,04/09/2022,Brasília,DF,B
1860,1860.0,P1,04/09/2022,Itapiúna,CE,A
1861,1861.0,P1,04/09/2022,Mossoró,RN,A
1862,1862.0,P1,04/09/2022,Jericó,PB,B
1863,1863.0,P1,04/09/2022,Feira da Mata,BA,B
1864,1864.0,P1,04/09/2022,Tabatinga,AM,A
1865,1865.0,P1,04/09/2022,Macaíba,RN,A
1866,1866.0,P1,04/09/2022,Mariluz,PR,B
1867,1867.0,P1,04/09/2022,Ponta Grossa,PR,B
1868,1868.0,P1,04/09/2022,Paraná,RN,A
1869,1869.0,P1,04/09/2022,Brejo,MA,A
1870,1870.0,P1,04/09/2022,Itaperuçu,PR,A
1871,1871.0,P1,04/09/2022,Oeiras do Pará,PA,B
1872,1872.0,P1,04/09/2022,São Carlos,SP,A
1873,1873.0,P1,04/09/2022,Angico,TO,B
1874,1874.0,P1,04/09/2022,Mococa,SP,A
1875,1875.0,P1,04/09/2022,Divinópolis do Tocantins,TO,A
1876,1876.0,P1,04/09/2022,Palmas,TO,B
1877,1877.0,P1,04/09/2022,Curitiba,PR,A
1878,1878.0,P1,04/09/2022,Jundiaí,SP,B
1879,1879.0,P1,04/09/2022,Iranduba,AM,B
1880,1880.0,P1,04/09/2022,Codó,MA,A
1881,1881.0,P1,04/09/2022,Belmiro Braga,MG,A
1882,1882.0,P1,04/09/2022,Rinópolis,SP,B
1883,1883.0,P1,04/09/2022,Abreu e Lima,PE,A
1884,1884.0,P1,04/09/2022,Clevelândia,PR,B
1885,1885.0,P1,04/09/2022,Cabixi,RO,B
1886,1886.0,P1,04/09/2022,Gramado,RS,B
1887,1887.0,P1,04/09/2022,Rio de Janeiro,RJ,B
1888,1888.0,P1,04/09/2022,Campos Novos,SC,B
1889,1889.0,P1,04/09/2022,Carira,SE,A
1890,1890.0,P1,04/09/2022,Brasília,DF,A
1891,1891.0,P1,04/09/2022,Recife,PE,A
1892,1892.0,P1,04/09/2022,Alagoa Nova,PB,A
1893,1893.0,P1,04/09/2022,Brasília,DF,B
1894,1894.0,P1,04/09/2022,Itaporã,MS,B
1895,1895.0,P1,04/09/2022,Vespasiano,MG,A
1896,1896.0,P1,04/09/2022,Rio Sono,TO,B
